	SBS3	SBS4	SBS5	SBS8	SBS9	SBS12	SBS25	SBS26	SBS29	SBS35	SBS37	SBS39	SBS40a	SBS40b	SBS40c	SBS41	SBS44	SBS46	SBS89	SBS92	SBS93	SBS94	SBS95	SBS96	SBS98	SBS99
Sample13	0.0	0.0	0.0	0.0	0.03780368030817372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1607249350435987	0.2593656588687817	0.0	0.0	0.08787174330811033	0.042252746364370555	0.0	0.11215264886892279	0.2341124015828904	0.0	0.0	0.06571618565515189	0.0
Sample14	0.0	0.0	0.0	0.19581916164417734	0.0	0.0	0.1602764692788145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12161375065561487	0.0	0.09839852895279717	0.0	0.27539108841452736	0.0	0.0	0.0	0.0	0.0	0.14850100105406872
Sample15	0.0	0.0	0.03672977844317615	0.0	0.0	0.0904940676756395	0.0	0.0	0.0	0.0	0.0	0.0589753060165617	0.24683583048588442	0.0	0.0	0.0	0.06035202665103108	0.0	0.0	0.21495292356954457	0.0	0.1942727152515203	0.0	0.0	0.09738735190664229	0.0
Sample16	0.0	0.0	0.32877847678604977	0.0	0.0	0.0	0.06229880537292084	0.0	0.0	0.011177695511978437	0.0	0.09426002167322745	0.0	0.0	0.0	0.10219074071023501	0.0	0.0	0.0	0.0	0.0	0.2552379080903415	0.0	0.1039767160181878	0.04207963583705912	0.0
Sample17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08251184145217093	0.0	0.0	0.2596952381268932	0.0	0.18384669997147374	0.13000572002879432	0.0	0.0	0.34394050042066776	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sample18	0.0	0.0	0.0	0.0	0.0	0.09306064699267419	0.0	0.033272184155677134	0.0	0.055355309000848014	0.0	0.0	0.07745087326786337	0.0	0.0	0.07700794211674336	0.07373937070709559	0.0	0.0	0.2866391175701546	0.2049661477511359	0.0	0.0	0.09850840843780787	0.0	0.0
Sample19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1309206857411849	0.0	0.16799830782363553	0.0	0.0415835428497457	0.14996214409466402	0.15627253572131955	0.05935578647779087	0.05216553288314224	0.0	0.0	0.0	0.07485424004212475	0.16688722436639244	0.0	0.0	0.0	0.0
Sample20	0.0	0.0	0.0	0.050494994383656094	0.0	0.0	0.0	0.059801439148237365	0.1901371792863099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1611181120286736	0.09566674838613089	0.0	0.0	0.0	0.0	0.0	0.4427815267669922	0.0	0.0
Sample21	0.0	0.0	0.0	0.0	0.0	0.07224550092993685	0.05357963461836334	0.0	0.0	0.0	0.04441530190955342	0.05009330017649923	0.18999919935486861	0.0	0.0	0.22291970322727983	0.0	0.0	0.0	0.2305927710571655	0.0	0.0	0.0	0.04564069587467334	0.09051389285165995	0.0
Sample22	0.0	0.0	0.0	0.0	0.0	0.044958183622102445	0.0	0.0	0.0	0.2612491147005183	0.12027581193620311	0.0	0.0	0.0	0.0	0.0	0.0	0.10103453714360204	0.13445924624456937	0.2204110543086133	0.0	0.06930827794123023	0.04830377410316131	0.0	0.0	0.0
Sample23	0.0	0.0	0.0	0.0	0.0	0.04229511062098793	0.0	0.0	0.0	0.0	0.0	0.1922386143423542	0.09456343572108762	0.0	0.0	0.0	0.0	0.0	0.0	0.307567114493671	0.0	0.35654530362011816	0.0	0.0	0.0	0.006790421201781063
Sample24	0.10568433864953623	0.0	0.0	0.0	0.0	0.0	0.0	0.08997986873090297	0.0	0.0	0.0	0.08636537382022906	0.3112997006485516	0.01937372296805546	0.0	0.0	0.0	0.004553175353181198	0.0	0.22469016306428957	0.0	0.15805365676525393	0.0	0.0	0.0	0.0
Sample25	0.0	0.0003616517209755579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005143576318758707	0.0	0.06162898385733471	0.28345359806171866	0.0	0.0	0.0	0.0	0.0	0.0	0.24624405814134484	0.0	0.40316813189986744	0.0	0.0	0.0	0.0
Sample26	0.0	0.0	0.0	0.0	0.0	0.24225222976877625	0.17309333843255278	0.0	0.05887602399265471	0.0	0.0	0.0	0.21124920994304638	0.0	0.0	0.04407927082051209	0.0	0.0	0.0	0.0680373275986427	0.15097287058215966	0.0	0.0	0.05143972886165551	0.0	0.0
Sample27	0.0	0.0	0.27136463403238864	0.0	0.10187257859720009	0.22946206453117066	0.0	0.0	0.0	0.0	0.010443544727899653	0.0	0.032314915150972685	0.0	0.0	0.0	0.19427644430022153	0.0	0.0	0.0	0.0	0.0	0.0	0.16026581866014664	0.0	0.0
Sample28	0.0	0.0	0.0	0.10438383419245922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2675763716375178	0.0	0.03128742644624368	0.0	0.036535705527853686	0.0	0.0	0.1731165912131145	0.08307657194534106	0.30402349903747017	0.0	0.0	0.0	0.0
Sample29	0.0968721450365869	0.0	0.0	0.0	0.0	0.0	0.0	0.37117442431075515	0.0	0.29788128703446254	0.0	0.0	0.0	0.0	0.05577895107773725	0.0	0.0	0.04197646345357577	0.0	0.07045988677905965	0.0	0.0	0.0	0.0	0.0	0.06585684230782275
Sample30	0.0	0.0	0.4166237430848628	0.0	0.023478140200789505	0.0	0.0	0.05856827169047142	0.03194052194796584	0.0	0.0	0.0	0.0	0.2907636237807849	0.0	0.0	0.0	0.115801861302075	0.0	0.0	0.0	0.0	0.0628238379930505	0.0	0.0	0.0
Sample31	0.0	0.0	0.09229860489408642	0.21288241571859928	0.0	0.0	0.0	0.0	0.0	0.0677071967896137	0.0	0.0	0.07861073240482563	0.0	0.0	0.0	0.12929760416500113	0.0	0.0	0.06962079901265425	0.15604804871051592	0.054874075355828916	0.0	0.0	0.0	0.13866052294887476
Sample32	0.0	0.0	0.0	0.19291308688731143	0.0	0.0	0.07772196353947956	0.14182679707890694	0.0	0.0	0.0	0.0	0.0	0.0	0.4451915026285446	0.0	0.0	0.0	0.0	0.12733093139684973	0.0	0.015015718468907749	0.0	0.0	0.0	0.0
Sample33	0.0	0.10822343374933278	0.10760434654709938	0.0	0.0	0.0	0.04280436281047889	0.0	0.0	0.0	0.0	0.20589549027198104	0.0944972859103309	0.054770231956387076	0.0	0.0	0.08984222246026341	0.0	0.0	0.0	0.1947549671291275	0.10160765916499906	0.0	0.0	0.0	0.0
Sample34	0.0	0.0	0.0	0.0	0.0	0.0	0.14274072802353216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05813183892594176	0.0	0.08825322928126213	0.12678867635966046	0.17525378023801963	0.0	0.0	0.4088317471715838	0.0	0.0	0.0	0.0
Sample35	0.33685743909621135	0.0	0.0	0.0	0.0	0.05833115864547124	0.07002358913880095	0.10262480207675478	0.0	0.043158046804032575	0.0	0.0	0.0	0.0	0.23529752382620245	0.0	0.0	0.0	0.0	0.0	0.0	0.130320940038992	0.0	0.02338650037353461	0.0	0.0
Sample36	0.27630091265105755	0.0	0.0	0.0	0.0	0.0	0.004404366912631234	0.22495963445579287	0.0	0.0630510122072596	0.0	0.09713012004710082	0.1841330469180756	0.10688200385501892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04313890295306333
Sample37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12170157056494146	0.0	0.0	0.18139189434480796	0.023723071461920632	0.055778615011231034	0.05635591695095969	0.0	0.0	0.0	0.32981039015612595	0.0	0.0	0.0	0.23123854151001325	0.0	0.0
Sample38	0.0	0.0	0.0	0.1295510480551503	0.0	0.1526196439949959	0.0	0.0	0.17747759148773523	0.0	0.0	0.11717035068228153	0.19487019757547722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22831116820435973	0.0	0.0	0.0	0.0
Sample39	0.0	0.0	0.0	0.0	0.0	0.0	0.09924527998605824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09475109789388104	0.07034815353537285	0.41117406489625963	0.0	0.22584230423441234	0.0	0.0	0.0	0.09863909945401586
Sample40	0.0	0.0736772532752825	0.0	0.0	0.0	0.0	0.0	0.0039059792515280392	0.0	0.26584146951430215	0.0	0.08233027192833872	0.0	0.0	0.0	0.0	0.0610814075781352	0.15285422326466358	0.0	0.2303689223071437	0.0	0.12994047288060606	0.0	0.0	0.0	0.0
Sample41	0.12257838013330714	0.0	0.1895426563218376	0.0	0.0	0.0	0.32491888548608816	0.0	0.0	0.0	0.0	0.012834809372464546	0.0	0.0	0.0	0.0	0.13109736158597332	0.03185604676729187	0.0	0.0	0.0	0.17312718876620117	0.014044671566836153	0.0	0.0	0.0
Sample42	0.0	0.06093671431088817	0.0	0.0	0.0	0.0	0.0	0.1701137907967369	0.0	0.0	0.0	0.0	0.183112741051165	0.0	0.12436492671838513	0.0	0.0516698084516027	0.03740668629983988	0.0	0.22327576564910695	0.0	0.0	0.08029103918593569	0.0	0.0	0.06882852753633951
Sample43	0.0	0.20780642928567603	0.0	0.06152784473612941	0.0	0.43391621136610664	0.0	0.03648476735935424	0.0	0.0	0.0	0.0	0.0	0.23213881010685988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02812593714587378	0.0	0.0	0.0	0.0
Sample44	0.0	0.0	0.0	0.0	0.23340662592640948	0.0	0.0	0.06599711971928071	0.0	0.2614185169986378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07015157559888442	0.3180570610401416	0.0	0.0	0.0	0.0	0.0	0.050969100716645996
Sample45	0.07755914203603666	0.0	0.08429376056560388	0.0	0.0	0.0	0.0	0.15306383247197183	0.0	0.13886047353519035	0.0	0.301909502325324	0.0	0.0	0.0	0.0	0.11551707747138686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0870591594960606	0.04173705209842571
Sample46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31630228473141786	0.0	0.0	0.0	0.0	0.29670294959376414	0.0	0.0	0.0	0.0	0.24795053199161296	0.0	0.027702159098637418	0.0	0.0	0.0	0.11134207458456756
Sample47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002517137528159496	0.0	0.0	0.1281692585635957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40472020261174707	0.0	0.46459340129649773	0.0	0.0	0.0	0.0
Sample48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03154294082683164	0.0666700880214634	0.0	0.0	0.0	0.0	0.0	0.0	0.13883690028758358	0.0	0.0	0.3482495432468738	0.0	0.3981768925182655	0.01652363509898217	0.0	0.0	0.0
Sample49	0.0	0.0	0.0	0.08271299551932244	0.04780954165435556	0.0	0.0	0.0	0.0	0.0	0.0	0.08616529243246558	0.0	0.23693263723005747	0.12109747577947798	0.0	0.054576246383012714	0.0	0.0	0.28072186923657977	0.0	0.08998394176472843	0.0	0.0	0.0	0.0
Sample50	0.0	0.19103981716515767	0.04173759802485154	0.09252097077874707	0.039601690659068406	0.09105855309851058	0.13187876853408648	0.0	0.0	0.03873146822752903	0.0	0.0	0.0	0.3280910820562858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045340051455763454	0.0	0.0	0.0	0.0
Sample51	0.0	0.014390093135863407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060858596484839246	0.0	0.0	0.11861400595233869	0.09289629524655885	0.0498568944742273	0.0	0.4193121840895304	0.0	0.1814155789602464	0.0	0.0	0.0	0.06265635165639567
Sample52	0.0	0.0	0.015138809716954736	0.13270745600130565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18314442191109184	0.0	0.16693427655432921	0.0	0.0499896650446909	0.0	0.0	0.0	0.0	0.45208537077162764	0.0	0.0	0.0	0.0
Sample53	0.2649186169949283	0.07390412925843592	0.0	0.0	0.0	0.0	0.26691668730845974	0.0	0.0	0.0	0.0	0.0	0.0852058574561575	0.0	0.0	0.17452161108530756	0.0	0.0	0.0	0.119044407106107	0.0	0.0	0.0	0.0	0.0	0.015488690790603929
Sample54	0.0	0.0	0.4091238260986987	0.0	0.0	0.0	0.0	0.0	0.0	0.06963246573315257	0.0	0.1351322600261564	0.0	0.0	0.0	0.0	0.0	0.10561642128075067	0.0574879912789919	0.0	0.0	0.16113297145757174	0.061874064124678115	0.0	0.0	0.0
Sample55	0.2541981151881183	0.0	0.0	0.0866847702600398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12741037843362227	0.0	0.024784623348600536	0.22752864039926946	0.0	0.2063037132822413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0730897590881083
Sample56	0.047771857065673114	0.15252026178420564	0.10222128944799402	0.0	0.0	0.051521457581254204	0.0	0.28156968167156216	0.0	0.0	0.0	0.16429855054376485	0.0	0.0	0.0	0.0	0.11837664565442199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08172025625112397
Sample57	0.0	0.2240963814336868	0.0	0.0	0.11942701707591818	0.0	0.0	0.0	0.035864907629161794	0.0	0.0	0.0	0.3088675544902635	0.0	0.0	0.0	0.0	0.0	0.0	0.28800396799166206	0.023740171379307642	0.0	0.0	0.0	0.0	0.0
Sample58	0.0	0.0	0.0	0.0	0.0	0.14557301656347024	0.10129901856846366	0.05147509282969672	0.0	0.06719646089041437	0.057788776388779314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428097728244012	0.2873420766522593	0.0	0.0	0.0	0.09487612289837523	0.0	0.051639662384140056
Sample59	0.005285305617436865	0.0	0.0	0.0	0.0	0.0	0.08372850854485264	0.03266280349685715	0.0	0.07322157889175852	0.17721617121121416	0.0	0.0	0.0	0.37143028653512083	0.0725165918478649	0.0	0.0	0.0	0.048786355452621714	0.0	0.0	0.0	0.13515239840227314	0.0	0.0
Sample60	0.0	0.0	0.48663658605201954	0.08515106929041685	0.0	0.0	0.0	0.0	0.0	0.11811375630131724	0.0	0.0	0.11641911419885397	0.0	0.0	0.0	0.0	0.0	0.07332023352380329	0.040475089604089624	0.0	0.042073015607598824	0.0	0.0	0.0	0.03781113542190058
Sample61	0.0	0.0	0.0	0.227405633218802	0.0	0.0	0.14331916236046624	0.0	0.031863719448726444	0.0	0.08502828682519187	0.0	0.22966703558585308	0.0	0.0	0.0	0.053153613660245895	0.10279830155302032	0.0	0.0	0.0	0.0	0.0	0.12676424734769415	0.0	0.0
Sample62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05384974935879394	0.0	0.0	0.4052530625606267	0.0	0.0	0.0	0.21990623203105927	0.0	0.0	0.0034590596234946934	0.0	0.09245260197251408	0.1670586989387718	0.0	0.0	0.0580205955147394
Sample63	0.0	0.0	0.2028942713505684	0.0	0.0	0.0	0.06075620055319506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0896472532183592	0.31894303679402247	0.0	0.04065729403304418	0.0	0.19944790564700576	0.0	0.08765403840380483
Sample64	0.0	0.0	0.0	0.09850686717641235	0.14627256883188175	0.13334751134406872	0.0	0.0	0.0	0.13236398582387301	0.07487211466780073	0.08067150642283108	0.053964628613362466	0.0	0.0	0.0	0.0	0.10625096583172873	0.0	0.0	0.0	0.0	0.1737498512880411	0.0	0.0	0.0
Sample65	0.0	0.0	0.7022920335618167	0.0	0.0	0.0	0.16417293785903878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0252832795159031	0.0	0.0	0.0	0.0	0.0	0.0	0.033200163190581736	0.07505158587265982	0.0
Sample66	0.0	0.12565253437660445	0.05925052216838981	0.0	0.0	0.006285115502498333	0.0	0.0	0.0	0.0	0.0	0.0	0.01644944147589911	0.0	0.0	0.0	0.03132711945705592	0.0	0.09829331435388652	0.45411171904313413	0.0	0.0	0.0	0.20863023362253158	0.0	0.0
Sample67	0.0	0.0	0.3547588099988977	0.0	0.0	0.0	0.0	0.0	0.0	0.1390618862217983	0.0	0.07715076801272762	0.0	0.0	0.0	0.0	0.011837947567449441	0.0	0.0	0.3483541017246858	0.0	0.06883648647444114	0.0	0.0	0.0	0.0
Sample68	0.0	0.048293188057225885	0.0	0.13530593905474395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15502749417254275	0.5491349533608224	0.0	0.03200032252097658	0.0	0.0	0.0	0.0	0.0	0.0	0.08023810283368842	0.0	0.0	0.0	0.0
Sample69	0.0	0.0	0.008451741849375353	0.04887509558795736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10081192982131783	0.0	0.0	0.0	0.0	0.10670352124882504	0.0	0.30417147472129624	0.0	0.3592513585907692	0.0	0.0	0.0	0.07173487818045907
Sample70	0.0	0.0	0.19382463502440958	0.0	0.0	0.0	0.0	0.0	0.12642914821154158	0.1344777029017005	0.0	0.0	0.1499983035514331	0.0	0.1770328734934457	0.0	0.0	0.15694802327613555	0.0	0.04470250376215575	0.0	0.01658680977917805	0.0	0.0	0.0	0.0
Sample71	0.0	0.0	0.0	0.0	0.0	0.0	0.11676440236189015	0.0	0.0	0.05710652712657839	0.0	0.0	0.20683557561260799	0.0	0.0	0.0	0.09586961714284399	0.11207982045491187	0.0	0.0	0.0	0.41134405730116763	0.0	0.0	0.0	0.0
Sample72	0.0	0.0	0.0	0.0	0.0	0.0	0.14095195679886238	0.0	0.0	0.0	0.0	0.0	0.20792853856143942	0.011839675118459023	0.06184244211074602	0.1136843271651201	0.14528067191461455	0.0	0.0	0.0	0.0	0.2514385289529809	0.010732054936503128	0.0	0.0	0.05630180444127438
Sample73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1671953696777095	0.0	0.0	0.2298598693340543	0.0	0.0	0.20901486614489273	0.0	0.39392989484334345	0.0	0.0	0.0	0.0	0.0	0.0
Sample74	0.0	0.0	0.14301004919512667	0.0	0.0	0.0	0.3263489678215984	0.0	0.08601094098331949	0.0	0.0529358938328646	0.1333896886920699	0.0	0.0	0.0	0.0	0.16653184783547048	0.0	0.0	0.0	0.0	0.0877631489081782	0.0	0.0	0.0	0.004009462731372224
Sample75	0.0	0.0	0.0	0.0	0.0	0.0	0.1706751796913823	0.03786302718438085	0.0	0.0	0.05054714402157696	0.3073255485058948	0.0	0.0	0.0	0.0	0.0	0.10828946899876894	0.0	0.0	0.0	0.293437684008425	0.0	0.0	0.03186194758957132	0.0
Sample76	0.0	0.0	0.6989569017497197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11000174038502945	0.0	0.0	0.0	0.0	0.05302818941172904	0.014830292032142272	0.0	0.0	0.0	0.08981044271816122	0.0	0.0	0.0	0.03337243370321827
Sample77	0.14298338427053492	0.0	0.0	0.0	0.06362659011212063	0.0	0.0	0.08150221593500749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08489604400651864	0.0	0.0	0.0	0.5930929108538133	0.0	0.00969377809012773	0.0	0.0	0.0	0.024205076731877277
Sample78	0.0	0.0	0.0	0.0	0.03413897688838118	0.0	0.10549511413590593	0.0	0.0	0.0	0.0	0.21493920009569095	0.0	0.0	0.39349456348603884	0.0	0.0	0.0	0.0	0.0253574531395331	0.0	0.22657469225445004	0.0	0.0	0.0	0.0
Sample79	0.0	0.07115184287815574	0.1951810731979029	0.1247420374658659	0.0	0.0	0.0	0.0	0.0	0.0	0.07223768296929103	0.0691622017192034	0.0	0.0	0.0	0.0	0.28494104706421625	0.05486517330588171	0.0	0.045128349131828616	0.08259059226765449	0.0	0.0	0.0	0.0	0.0
Sample80	0.3511209849251113	0.0	0.19036124284077982	0.0	0.0	0.0	0.0	0.0	0.0	0.020564888154964454	0.0	0.0	0.0	0.0	0.10432066233199866	0.0	0.0	0.0	0.0	0.043430000474953816	0.0	0.2276454927766837	0.0	0.0	0.0	0.06255672849550825
Sample81	0.0775075305874644	0.0	0.22656340523599378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035529471355087494	0.0	0.0	0.0	0.0	0.0	0.0	0.01607369400046518	0.01572576495833417	0.0	0.3607164345279776	0.26788369933467737	0.0	0.0	0.0
Sample82	0.0	0.0	0.11280006738301472	0.0	0.0	0.0	0.0	0.09150140087710501	0.11840347756110431	0.0	0.0	0.17067456617862692	0.14306049122065728	0.0	0.0	0.0	0.31210267149572574	0.0	0.019326975279748953	0.032130350004017066	0.0	0.0	0.0	0.0	0.0	0.0
Sample83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05999910544021674	0.1808458134084568	0.18508052404898964	0.0	0.0	0.0	0.0	0.0	0.042912722025060676	0.0	0.0	0.39663832948448	0.0	0.0	0.0	0.07683057902532729	0.057692926567468716	0.0
Sample84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3243023431045894	0.0	0.0	0.054973229707193864	0.0	0.0	0.0	0.1559237281959013	0.0	0.0	0.2687636020010758	0.0	0.0	0.14023788245798902	0.0	0.0	0.05579921453325069
Sample85	0.0	0.0	0.008733440380173494	0.0	0.18478445234169605	0.0	0.0	0.16516177892364156	0.2801735493278665	0.0	0.0	0.0	0.0	0.0	0.0	0.010553546099473137	0.0	0.0	0.0	0.0	0.0	0.18362894833535068	0.0	0.1669642845917986	0.0	0.0
Sample86	0.0	0.0	0.0	0.0	0.0	0.25359911333058777	0.0	0.0	0.12938199699983186	0.07357015419006828	0.0	0.0	0.0	0.2879776016287015	0.0	0.0	0.0	0.0	0.0747929240998142	0.07080535164108391	0.0	0.1098728581099125	0.0	0.0	0.0	0.0
Sample87	0.0	0.0	0.0	0.0	0.3219552246866669	0.0	0.02981393198140744	0.0	0.0	0.15569280729496768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27970726223282527	0.13832083300471154	0.0	0.0	0.0	0.0	0.07450994079942123
Sample88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05108089154197246	0.16197000716969798	0.0	0.2157072431604003	0.0	0.0	0.0	0.0	0.18708370199250876	0.0	0.09499601271732581	0.0	0.2083636011492911	0.0	0.0	0.0	0.08079854226880355
Sample89	0.0	0.0	0.11388616379293534	0.0	0.0	0.0	0.09114451761179355	0.0	0.061060134651882564	0.0	0.0	0.12003874168537092	0.49584641473372887	0.0	0.0	0.0	0.0	0.0	0.11802402752428871	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sample90	0.6571501004796027	0.0	0.0	0.0	0.0	0.0	0.0	0.05778605480488381	0.0	0.009147535181028354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02754207137049423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.248374238163991
Sample91	0.0	0.0	0.20467331958617369	0.0	0.0321841845107603	0.0	0.0	0.0	0.0	0.32806606994276655	0.0	0.0	0.0	0.029447038093763454	0.0	0.0	0.0	0.0	0.0	0.17738727890990175	0.22824210895663416	0.0	0.0	0.0	0.0	0.0
Sample92	0.0	0.0	0.0	0.0	0.04811559888593725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37557213942266154	0.0	0.0	0.07740476442805558	0.0	0.0	0.0	0.2950075783568704	0.0	0.09296613683339698	0.0	0.0	0.0	0.11093378207307834
Sample93	0.3643279842184006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038548680323884484	0.0	0.05648154552327477	0.17959799091129547	0.0	0.22999138183177134	0.0	0.0	0.05720456449836873	0.0	0.0	0.07384785269300456	0.0	0.0	0.0
Sample94	0.0	0.0	0.0	0.0	0.09744258438652326	0.0	0.01834767625172654	0.12328270889264188	0.0	0.03896552621272843	0.0	0.1617146021529268	0.0	0.0	0.4416640413146988	0.0	0.0	0.034030344419006514	0.0	0.0	0.0	0.0	0.084552516369748	0.0	0.0	0.0
Sample95	0.0	0.0	0.0	0.0	0.0	0.0	0.09880623966140795	0.0	0.0	0.0	0.0	0.0	0.11288911870366578	0.0	0.2796237524824026	0.0	0.0	0.05338829210903917	0.0	0.23978182468890935	0.0	0.13793273258664165	0.0	0.021351077571424227	0.0	0.05622696219650922
