	SBS1	SBS2	SBS3	SBS4
Sample47	0.2726540885903131	0.30234492233254767	0.26859783791726477	0.1564031511598744
Sample48	0.2882929515753021	0.12172123081216299	0.26438524374592365	0.3256005738666113
Sample49	0.2828263704760305	0.24302494438383215	0.24792386022812407	0.22622482491201343
Sample50	0.24669642150275153	0.2975945193396346	0.2983395671767678	0.1573694919808461
Sample51	0.23146980218158156	0.29578619597507927	0.1389826211116773	0.3337613807316618
Sample52	0.28086161955918004	0.25350403617076167	0.24353114032362122	0.22210320394643704
Sample53	0.33497227704393207	0.2330886599237177	0.30108408664190417	0.1308549763904459
Sample54	0.39676748675761875	0.17394967360438485	0.23299763716958313	0.19628520246841327
Sample55	0.29441468307457397	0.19780864847683557	0.16013162134593817	0.34764504710265226
Sample56	0.19933852988170195	0.25464953963704134	0.2138504055229118	0.3321615249583448
Sample57	0.33841499706130435	0.21770931637129964	0.12614699679343302	0.31772868977396296
Sample58	0.24334311471070108	0.21384230466253748	0.2721884943573451	0.2706260862694163
Sample59	0.25070445555086945	0.17088310229138132	0.39153423778640667	0.18687820437134256
Sample60	0.1737062290596528	0.31336566952825595	0.2211086234995313	0.29181947791255997
Sample61	0.18591285804608157	0.35088509310261484	0.26285421991153773	0.200347828939766
Sample62	0.31369288310494775	0.24729353564489687	0.19821401384732715	0.2407995674028282
Sample63	0.2920871099305013	0.14642209318923366	0.2416184994364897	0.31987229744377543
Sample64	0.22894606261375436	0.27692048008832565	0.31033490650483	0.18379855079309013
Sample65	0.3099438441903296	0.23243218123735093	0.29379589034377107	0.16382808422854833
Sample66	0.17392777104613963	0.28893815877108414	0.20177589780967245	0.33535817237310367
Sample67	0.2920706924311179	0.23788642342982547	0.2970808816859691	0.17296200245308752
Sample68	0.2557316645469731	0.21467707993700597	0.21009281487803536	0.31949844063798555
Sample69	0.34214569373486453	0.23151408407613752	0.31640252700441385	0.10993769518458414
Sample70	0.2598760021846284	0.32192126334025106	0.14630753561208756	0.2718951988630329
Sample71	0.23279001049327172	0.2756693137311809	0.20026899499374104	0.29127168078180626
Sample72	0.31376299441338196	0.2171953655321831	0.2584022674191059	0.21063937263532911
Sample73	0.17547048662253587	0.2625750323005209	0.4073927758881336	0.15456170518880957
Sample74	0.13188010353976054	0.3128341159650447	0.3004202610582908	0.25486551943690405
Sample75	0.2837744246604048	0.15501014022875373	0.33401048100430597	0.2272049541065355
Sample76	0.03517945761743341	0.3766494216223577	0.3635969089573998	0.22457421180280898
Sample77	0.2488032580626495	0.23597817024098683	0.39424565728298505	0.12097291441337865
Sample78	0.2387589339473719	0.19934924086747455	0.22046641002500877	0.34142541516014485
Sample79	0.30761224412445615	0.26506111753905315	0.2173025622758324	0.2100240760606582
Sample80	0.18204601054351027	0.36566295135713905	0.3249229746592936	0.12736806344005708
Sample81	0.33309785753230803	0.034378021801920816	0.271558440517302	0.36096568014846925
Sample82	0.3182318271238539	0.2524480995631699	0.17890123594514587	0.2504188373678304
Sample83	0.24285930712156467	0.27605024069541517	0.3583675828249089	0.1227228693581113
Sample84	0.3140244842847976	0.1949428044018528	0.1913266358553245	0.29970607545802513
Sample85	0.22111114623938333	0.1986907126923886	0.3288465882640252	0.25135155280420285
Sample86	0.3195120296588155	0.2506381645997729	0.15342189603076611	0.27642790971064535
Sample87	0.2813813677439764	0.18825311709032844	0.3063875395078607	0.22397797565783453
Sample88	0.2441272449928751	0.30991158218414494	0.2761816873893069	0.169779485433673
Sample89	0.24479786575546011	0.2686096363186515	0.3689030835775389	0.11768941434834937
Sample90	0.2575714917517511	0.22269821346042448	0.37260863793528254	0.1471216568525419
Sample91	0.27399338804934253	0.253939847243396	0.2075877372587318	0.26447902744852947
Sample92	0.3192264759186007	0.21363171531274894	0.36410788072792655	0.10303392804072382
Sample93	0.42292886490665016	0.22660949582085593	0.09894968185298927	0.25151195741950466
Sample94	0.25420328433179934	0.3561272968548601	0.18357706666857487	0.20609235214476573
Sample95	0.2586429826483154	0.247223387284751	0.3242358339758503	0.1698977960910833
Sample96	0.14922545944844487	0.27707800129623256	0.2633580784308924	0.3103384608244302
Sample97	0.24883356666036865	0.2458925000650071	0.3017606993182205	0.20351323395640372
Sample98	0.2628316039141695	0.22062751635602673	0.2540468123796818	0.2624940673501219
Sample99	0.3275921793388728	0.12721349349543745	0.3127652210111676	0.23242910615452206
Sample100	0.20003449069473725	0.34937198744687203	0.2765028301596427	0.17409069169874797
