"SBS1"	"SBS2"	"SBS3"	"SBS4"	"sum"
"66"	0.179975584923639	0.284909427439647	0.115453258379461	0.419661729257254	1
"67"	0.295084883239897	0.26920581173355	0.295703411422015	0.140005893604539	1
"68"	0.255084309732417	0.244098346626247	0.206122021545092	0.294695322096244	1
"69"	0.348872814342323	0.204805191385184	0.358223966785277	0.0880980274872155	1
"70"	0.232719834794384	0.33223445778072	0.167768461325747	0.267277246099149	1
"71"	0.236391485586214	0.271518682497831	0.204733097596609	0.287356734319346	1
"72"	0.316403095104729	0.232997942405392	0.275652223390512	0.174946739099366	1
"73"	0.194559529138115	0.275578249755904	0.373189788792857	0.156672432313124	1
"74"	0.169798400201083	0.321701057928096	0.345812896073966	0.162687645796855	1
"75"	0.284910828160192	0.15778644195856	0.270750235968752	0.286552493912496	1
"76"	0.137747629762087	0.409006077562311	0.215879558334048	0.237366734341554	1
"77"	0.242241346791734	0.239642151014817	0.44631909149795	0.0717974106954995	1
"78"	0.239088399782136	0.213568288089758	0.127771185137132	0.419572126990974	1
"79"	0.316144063365879	0.277085617421333	0.160365608676083	0.246404710536704	1
"80"	0.185467446111622	0.378400027049097	0.281407677013933	0.154724849825347	1
"81"	0.314414012027994	0.152397817502848	0.225793796841612	0.307394373627546	1
"82"	0.370774824359376	0.281405421887871	0.203072162492765	0.144747591259988	1
"83"	0.257077211317058	0.268983985418883	0.363000068541809	0.110938734722251	1
"84"	0.352307401983301	0.146181917550105	0.189555687647871	0.311954992818722	1
"85"	0.230425671203695	0.179660835348127	0.349972860150256	0.239940633297921	1
"86"	0.296751710753726	0.251961166218346	0.171707839194304	0.279579283833625	1
"87"	0.277414993720256	0.191031050301146	0.271450017456747	0.26010393852185	1
"88"	0.243784316813768	0.274927108159736	0.233313940661302	0.247974634365193	1
"89"	0.243228764276997	0.257533522830656	0.421323679121648	0.0779140337706985	1
"90"	0.276054454824512	0.225311093633285	0.35984621224839	0.138788239293813	1
"91"	0.281408505855627	0.23721726031905	0.24428939547244	0.237084838352884	1
"92"	0.365808608549031	0.194394058242834	0.269033989201345	0.17076334400679	1
"93"	0.355338059503368	0.196404606722689	0.220461265622502	0.227796068151441	1
"94"	0.248625662223193	0.342762559941047	0.240687889229433	0.167923888606327	1
"95"	0.297210954134243	0.266969846246655	0.225075657589436	0.210743542029666	1
"96"	0.141968866767607	0.263585446179053	0.275055015973382	0.319390671079957	1
"97"	0.234008296701446	0.256106744204705	0.331737982634612	0.178146976459237	1
"98"	0.277165785882375	0.266160071293587	0.208793582682536	0.247880560141501	1
"99"	0.34974426703603	0.122972005128598	0.280692506819212	0.246591221016159	1
"100"	0.173313429043804	0.298587963797272	0.328105876255197	0.199992730903728	1
