"SBS1"	"SBS2"	"SBS3"	"SBS4"
"Sample61"	0.389861173099604	0.291968327376604	0.29849542977493	0.0196750697488612
"Sample62"	0.278365200749142	0.341050712880009	0.346094249499432	0.0344898368714171
"Sample63"	0.362909687182049	0.35381454401244	0.242337006941456	0.0409387618640546
"Sample64"	0.401473837688949	0.374043065769771	0.183245826127031	0.0412372704142494
"Sample65"	0.407915606117824	0.300655669287858	0.210240685660596	0.0811880389337222
"Sample66"	0.310581954629653	0.332992516716163	0.234541275224973	0.121884253429211
"Sample67"	0.326116791230473	0.400444052348877	0.226000735571814	0.047438420848836
"Sample68"	0.333308048421241	0.35025789731611	0.252329922197065	0.0641041320655841
"Sample69"	0.278800987542885	0.379713307637778	0.303213710464495	0.0382719943548425
"Sample70"	0.354384886454932	0.314597037048036	0.302177426998535	0.0288406494984969
"Sample71"	0.370453725476577	0.255903696926809	0.307551427947902	0.0660911496487126
"Sample72"	0.430609764874862	0.316860184397351	0.209772292680991	0.0427577580467953
"Sample73"	0.412502702404395	0.355137638112826	0.187135534552643	0.0452241249301363
"Sample74"	0.322774291362014	0.38449139314868	0.253202060480122	0.0395322550091849
"Sample75"	0.280643579070019	0.356351417894602	0.337363482422943	0.0256415206124362
"Sample76"	0.374290410922968	0.310368281105039	0.262734745369161	0.0526065626028326
"Sample77"	0.246149914555714	0.393310592991011	0.265983834198098	0.0945556582551772
"Sample78"	0.382609773820142	0.311254591920882	0.255380599962891	0.0507550342960845
"Sample79"	0.291168434645413	0.357490828782231	0.269640619791706	0.081700116780649
"Sample80"	0.351296127879396	0.404064662196527	0.210550261212851	0.0340889487112266
"Sample81"	0.303198525840705	0.358930797256904	0.253804027409885	0.0840666494925056
"Sample82"	0.233279217544606	0.369246968284776	0.376374237154342	0.021099577016276
"Sample83"	0.25531824942208	0.287176299806945	0.400510585326344	0.0569948654446302
"Sample84"	0.273356178426945	0.376742938705296	0.289259710586037	0.0606411722817222
"Sample85"	0.363224956827379	0.333029674859822	0.254653444306888	0.049091924005911
"Sample86"	0.319866838706774	0.288717091989151	0.317277050378119	0.074139018925956
"Sample87"	0.289882280515404	0.423994652566274	0.228998666259878	0.0571244006584442
"Sample88"	0.384121432091279	0.300140218400446	0.238163612867682	0.0775747366405933
"Sample89"	0.359506966161404	0.271049177924161	0.333606176932709	0.0358376789817266
"Sample90"	0.389315370070888	0.310541232551885	0.266131222776296	0.0340121746009314
"Sample91"	0.309202885291476	0.31905429838404	0.327047263687261	0.0446955526372238
"Sample92"	0.348453930169242	0.289521638643031	0.316372418163356	0.0456520130243717
"Sample93"	0.303187029784811	0.243557809467409	0.41747651686433	0.035778643883449
"Sample94"	0.285020189729482	0.366468505342919	0.313584483755163	0.0349268211724358
"Sample95"	0.2752531356	0.336383156121503	0.331649327767655	0.0567143805108422
"Sample96"	0.347798750652219	0.338091695006543	0.267107941813643	0.0470016125275949
"Sample97"	0.25870736799321	0.354445848123159	0.356375347033015	0.0304714368506157
"Sample98"	0.30642573151909	0.363215611194285	0.277861385198422	0.0524972720882032
"Sample99"	0.362072107584352	0.306779984549478	0.293636264637217	0.0375116432289524
"Sample100"	0.352349473086782	0.32354966851963	0.141129947954395	0.182970910439193
