"SBS1"	"SBS2"	"SBS3"	"SBS4"	"sum"
"78"	0.407119860784851	0.330231912618295	0.209636039377633	0.0530121872192202	1
"79"	0.294164693755506	0.407536584176946	0.216832072102596	0.0814666499649516	1
"80"	0.312444687579962	0.412836973950067	0.274718338469971	0	1
"81"	0.308508887513333	0.317599452513562	0.352403494898513	0.0214881650745929	1
"82"	0.245438027652052	0.375423351466353	0.379138620881594	0	1
"83"	0.284538389027826	0.255823659532076	0.459637951440099	0	1
"84"	0.29404578925253	0.364534384554994	0.29298332715796	0.0484364990345156	1
"85"	0.393137201238653	0.311522835983839	0.295339962777508	0	1
"86"	0.350338837417931	0.301127686432066	0.265675957226296	0.0828575189237069	1
"87"	0.290734137156574	0.476392604747756	0.167169985192288	0.0657032729033819	1
"88"	0.383255177677552	0.331863920691092	0.16831754591067	0.116563355720685	1
"89"	0.346101561799173	0.211950432667153	0.441948005533674	0	1
"90"	0.362004186345339	0.294017984828861	0.3439778288258	0	1
"91"	0.304981430936778	0.355184140678182	0.33983442838504	0	1
"92"	0.355086986961872	0.298582791129327	0.346330221908802	0	1
"93"	0.320950055120151	0.259350937664358	0.419699007215491	0	1
"94"	0.284282670933948	0.357396802031928	0.358320527034125	0	1
"95"	0.293217524186707	0.327863907989143	0.337090115982607	0.0418284518415432	1
"96"	0.356413857199011	0.326376076612779	0.264491370746877	0.0527186954413332	1
"97"	0.274611865978871	0.359306711920912	0.366081422100217	0	1
"98"	0.298052983343245	0.402820937060989	0.252301426839286	0.0468246527564801	1
"99"	0.377925070382364	0.26488966587247	0.357185263745167	0	1
"100"	0.366600544228865	0.327663684721537	0.0694252311601859	0.236310539889412	1
