	SBS1	SBS2	SBS3	SBS4
Sample38	0.5137574997866439	0.4660242129367024	0.0	0.020218287276653788
Sample39	0.5859818280681152	0.39272951595513556	0.021288655976749178	0.0
Sample40	0.5783335428857929	0.4216664571142071	0.0	0.0
Sample41	0.5108704645140952	0.48912953548590477	0.0	0.0
Sample42	0.529897912637557	0.470102087362443	0.0	0.0
Sample43	0.4886475782332056	0.5113524217667944	0.0	0.0
Sample44	0.45966704572149425	0.5403329542785056	0.0	0.0
Sample45	0.548983044912609	0.45101695508739104	0.0	0.0
Sample46	0.43544131627201593	0.564558683727984	0.0	0.0
Sample47	0.4572734092736125	0.5427265907263875	0.0	0.0
Sample48	0.49210410451125985	0.5078958954887401	0.0	0.0
Sample49	0.49810931573357237	0.5018906842664276	0.0	0.0
Sample50	0.48362257841223133	0.5163774215877687	0.0	0.0
Sample51	0.543883725476686	0.45611627452331416	0.0	0.0
Sample52	0.4509485992520985	0.5490514007479015	0.0	0.0
Sample53	0.5770980935628603	0.42290190643713965	0.0	0.0
Sample54	0.4196313448315279	0.5803686551684721	0.0	0.0
Sample55	0.4519497876127807	0.5312125052528466	0.016837707134372697	0.0
Sample56	0.4472373274673026	0.5527626725326973	0.0	0.0
Sample57	0.49707346218623566	0.5029265378137643	0.0	0.0
Sample58	0.4860398913318614	0.5139601086681386	0.0	0.0
Sample59	0.47377914210059585	0.5262208578994042	0.0	0.0
Sample60	0.4399113860769629	0.5600886139230371	0.0	0.0
Sample61	0.5195082351808703	0.48049176481912975	0.0	0.0
Sample62	0.42179005846400647	0.5782099415359935	0.0	0.0
Sample63	0.4876608786897917	0.5123391213102083	0.0	0.0
Sample64	0.4341323276945998	0.5658676723054001	0.0	0.0
Sample65	0.5347350376212803	0.38364186102915787	0.028986501096896256	0.05263660025266561
Sample66	0.5188755589870695	0.4811244410129305	0.0	0.0
Sample67	0.5938971931857633	0.4061028068142367	0.0	0.0
Sample68	0.38012677308388315	0.5865257151837683	0.03334751173234869	0.0
Sample69	0.47734467665564784	0.5097318976399398	0.012923425704412501	0.0
Sample70	0.47393213265195616	0.5103448548514189	0.0	0.015723012496624864
Sample71	0.47925462939679314	0.5207453706032069	0.0	0.0
Sample72	0.44519111804477846	0.5329938351381072	0.02181504681711448	0.0
Sample73	0.524200761858869	0.475799238141131	0.0	0.0
Sample74	0.42445058959560233	0.5755494104043976	0.0	0.0
Sample75	0.4231426306840241	0.576857369315976	0.0	0.0
Sample76	0.44032252141079	0.55967747858921	0.0	0.0
Sample77	0.48573064251396686	0.49958606547762524	0.004311742331932984	0.010371549676474846
Sample78	0.4912850590631361	0.508714940936864	0.0	0.0
Sample79	0.578358809347077	0.4216411906529231	0.0	0.0
Sample80	0.5151700580032431	0.48482994199675694	0.0	0.0
Sample81	0.4321179355192358	0.5678820644807643	0.0	0.0
Sample82	0.5062067069012371	0.4937932930987629	0.0	0.0
Sample83	0.47999446512029764	0.5200055348797025	0.0	0.0
Sample84	0.49161288300626277	0.5083871169937372	0.0	0.0
Sample85	0.5498217444322606	0.45017825556773927	0.0	0.0
Sample86	0.44223559069142104	0.557764409308579	0.0	0.0
Sample87	0.5477998604857387	0.45220013951426125	0.0	0.0
Sample88	0.5365950005010522	0.45200355234038475	0.011401447158563133	0.0
Sample89	0.435845280843586	0.564154719156414	0.0	0.0
Sample90	0.5620558746611488	0.4379441253388512	0.0	0.0
Sample91	0.3862911761600095	0.6137088238399905	0.0	0.0
Sample92	0.5183875114813982	0.4816124885186019	0.0	0.0
Sample93	0.5174409003894489	0.48255909961055105	0.0	0.0
Sample94	0.5185988007973678	0.46937453769211035	0.0	0.012026661510521822
Sample95	0.47962105716114006	0.5203789428388598	0.0	0.0
Sample96	0.44460668248627205	0.555393317513728	0.0	0.0
Sample97	0.4691271773382658	0.49310849399919465	0.037764328662539585	0.0
Sample98	0.42034564109105355	0.5435997304721754	0.03605462843677118	0.0
Sample99	0.5308059131642323	0.4578329482767681	0.0	0.011361138558999713
Sample100	0.6025962925936369	0.39740370740636316	0.0	0.0
