"SBS1"	"SBS2"	"SBS3"	"SBS4"
"Sample49"	0.282527419753329	0.242930921924154	0.247934607899725	0.226607050422792
"Sample50"	0.247552972447481	0.295539270153607	0.294920946434176	0.161986810964736
"Sample51"	0.232009781912928	0.294063891279986	0.145738900284616	0.328187426522469
"Sample52"	0.280392081924577	0.253597176234352	0.24348032133312	0.222530420507951
"Sample53"	0.340543074600396	0.238301316641727	0.2944305952369	0.126725013520977
"Sample54"	0.404618697388284	0.181772702857383	0.227630963030331	0.185977636724001
"Sample55"	0.298463962854876	0.193741102488505	0.162087237952229	0.345707696704391
"Sample56"	0.201392792680478	0.254003620545034	0.217341310116315	0.327262276658173
"Sample57"	0.334134385084041	0.218948435011511	0.138553572071068	0.30836360783338
"Sample58"	0.244204260118217	0.214953227784114	0.272935154669061	0.267907357428608
"Sample59"	0.251452836393135	0.173749111357139	0.385282942871206	0.18951510937852
"Sample60"	0.183747859697428	0.325560100805824	0.20803189794339	0.282660141553358
"Sample61"	0.188733201197767	0.347420885701497	0.263612287668326	0.20023362543241
"Sample62"	0.311038257123837	0.247948239421963	0.199552069853288	0.241461433600911
"Sample63"	0.270416739641167	0.209261760525368	0.229727878826598	0.290593621006867
"Sample64"	0.229653704895508	0.275952624414912	0.307128957708956	0.187264712980625
"Sample65"	0.308247617334556	0.232814735661587	0.290721536571314	0.168216110432543
"Sample66"	0.176511832820359	0.287417743990642	0.203687540191091	0.332382882997908
"Sample67"	0.290645595722809	0.238568632464731	0.294281327165672	0.176504444646787
"Sample68"	0.256194992136712	0.215986296006661	0.21124561859385	0.316573093262778
"Sample69"	0.350452449935622	0.215204073619137	0.315060606698526	0.119282869746715
"Sample70"	0.259314248167823	0.319012666966603	0.153710230150346	0.267962854715228
"Sample71"	0.234121015844345	0.273931129187423	0.206287468179237	0.285660386788995
"Sample72"	0.311448599361672	0.218666192988997	0.258423700831775	0.211461506817556
"Sample73"	0.178176200644888	0.262014054813284	0.40081515526312	0.158994589278708
"Sample74"	0.161033617960432	0.301435935777351	0.292669488694941	0.244860957567277
"Sample75"	0.275088601592212	0.182960674358391	0.324626500630076	0.217324223419321
"Sample76"	0.147804368760177	0.345210865221619	0.326536896639809	0.180447869378396
"Sample77"	0.248839958028208	0.235927554551911	0.383943403642324	0.131289083777557
"Sample78"	0.237127575571716	0.205112273451579	0.223998356939224	0.333761794037482
"Sample79"	0.305440096177414	0.263937936857441	0.21915608028132	0.211465886683826
"Sample80"	0.184752990202927	0.361658624319043	0.319674938640015	0.133913446838016
"Sample81"	0.298082765209615	0.136983157388586	0.246609496659381	0.318324580742418
"Sample82"	0.315841470387542	0.252024836165219	0.182679931239196	0.249453762208044
"Sample83"	0.243537171069707	0.275297356348858	0.349108852120964	0.132056620460472
"Sample84"	0.320283924590382	0.185452402434165	0.19316088829366	0.301102784681793
"Sample85"	0.222422492670126	0.200711620896087	0.325001411117158	0.251864475316629
"Sample86"	0.316607920461364	0.250413201606881	0.160679791432016	0.272299086499739
"Sample87"	0.285657615362024	0.17821950894412	0.30871148271617	0.227411392977686
"Sample88"	0.244931062546557	0.308019618601317	0.274248327772246	0.17280099107988
"Sample89"	0.244724482351754	0.267938189709242	0.359921131620662	0.127416196318343
"Sample90"	0.258887556812964	0.22329615189126	0.366024926561609	0.151791364734167
"Sample91"	0.273685647608337	0.253675622243888	0.20969235956435	0.262946370583425
"Sample92"	0.328751078150086	0.201441808286996	0.362860769601624	0.106946343961294
"Sample93"	0.343514473418478	0.207413810710571	0.154621644421478	0.294450071449474
"Sample94"	0.254002567113083	0.351895481259383	0.189360356853163	0.20474159477437
"Sample95"	0.258103896003924	0.246903061419857	0.321773887675404	0.173219154900815
"Sample96"	0.148021939617162	0.275862534656106	0.269003390240255	0.307112135486477
"Sample97"	0.248782249730901	0.246122070233724	0.29821945307258	0.206876226962795
"Sample98"	0.27391740711622	0.26054047135836	0.23431540944425	0.23122671208117
"Sample99"	0.332468717338316	0.140671367163483	0.308565773319828	0.218294142178372
"Sample100"	0.202547749735503	0.345767180538721	0.274736274070427	0.176948795655349
