"SBS1"	"SBS2"	"SBS3"	"SBS4"
"Sample72"	0.955539996337372	0.00967505698162129	0.0141140746241734	0.0206708720568337
"Sample73"	0.942132871595048	0.00916363891086761	0.0268072233866944	0.0218962661073904
"Sample74"	0.96586199969334	0.0100173031646387	0.0109866367685032	0.0131340603735184
"Sample75"	0.959878610853376	0.00916075159755861	0.0175441467918713	0.0134164907571936
"Sample76"	0.968026263633	0.00907869910734442	0.0130346149989116	0.00986042226074414
"Sample77"	0.948947775182768	0.00972961414809577	0.0261064631733866	0.0152161474957497
"Sample78"	0.958611131831207	0.00965634137895386	0.0136413938794215	0.0180911329104172
"Sample79"	0.953485604399509	0.0108047180728421	0.021723998699025	0.0139856788286234
"Sample80"	0.952520701569586	0.00934184803843681	0.0176970729820791	0.020440377409898
"Sample81"	0.961843455204924	0.00926230197111635	0.015371109039393	0.0135231337845668
"Sample82"	0.959028458082485	0.00854720016788735	0.0179898770293595	0.0144344647202679
"Sample83"	0.969904730737444	0.00912425794850077	0.00974396972535682	0.0112270415886982
"Sample84"	0.952652618552974	0.00954939149912717	0.02019921609445	0.0175987738534491
"Sample85"	0.955778709477172	0.00986351238383585	0.0153423751020217	0.0190154030369708
"Sample86"	0.93999889259488	0.0100854225894503	0.0270270626407355	0.0228886221749344
"Sample87"	0.954442845312615	0.0107919481657296	0.0201178707802637	0.0146473357413914
"Sample88"	0.96750983434433	0.00904215983578309	0.0131947959319822	0.0102532098879046
"Sample89"	0.968479079497928	0.00963720436952733	0.0110240206943062	0.0108596954382382
"Sample90"	0.951596371715575	0.0194376128327916	0.015505982682581	0.013460032769052
"Sample91"	0.951537545057628	0.00915521406349962	0.0213869253781511	0.0179203155007212
"Sample92"	0.959173943244653	0.0113255031979278	0.017088930027535	0.0124116235298843
"Sample93"	0.952576202957366	0.0136831173220384	0.0193329900646866	0.0144076896559089
"Sample94"	0.954349865753985	0.0095902468871492	0.023010531708762	0.0130493556501034
"Sample95"	0.96858242528366	0.00905638311778251	0.0124629252406057	0.00989826635795191
"Sample96"	0.947706529707856	0.0105001496697032	0.0230062874082637	0.0187870332141769
"Sample97"	0.958862254737745	0.011613708969289	0.0150894254568063	0.0144346108361599
"Sample98"	0.966214394173285	0.0102159620866831	0.0118476190018728	0.011722024738159
"Sample99"	0.951498368509668	0.0105399366344413	0.0247509679067632	0.0132107269491274
"Sample100"	0.936684693158551	0.0107748615199816	0.0364719028014287	0.0160685425200385
