"SBS1"	"SBS2"	"SBS3"	"SBS4"
"Sample62"	0.410827231337784	0.564761149945634	0.0138346451096735	0.0105769736069087
"Sample63"	0.475305917759324	0.499414015329494	0.0132770219888433	0.0120030449223389
"Sample64"	0.417487620462227	0.552146486118928	0.018274747622085	0.0120911457967596
"Sample65"	0.517963232708564	0.375777996133099	0.0497676146056377	0.0564911565526996
"Sample66"	0.502187885015539	0.470024093226216	0.0139186714070442	0.0138693503512017
"Sample67"	0.577392593725437	0.399901404619675	0.012076944807331	0.0106290568475566
"Sample68"	0.372030042799661	0.572777858920463	0.0396202513368858	0.0155718469429901
"Sample69"	0.45774657114013	0.496315761619094	0.0249233293170222	0.0210143379237542
"Sample70"	0.458814676554207	0.498223682644205	0.0183813399078374	0.0245803008937501
"Sample71"	0.466164602893653	0.510579639225576	0.011684879854794	0.0115708780259771
"Sample72"	0.428602250174908	0.519859944708825	0.0286811441130934	0.0228566610031735
"Sample73"	0.494259073099129	0.461395877515373	0.0221120208442802	0.0222330285412179
"Sample74"	0.405038119756146	0.552047861687391	0.0206531218539153	0.0222608967025482
"Sample75"	0.40558926658353	0.558839043560851	0.0213712502042256	0.0142004396513932
"Sample76"	0.427463467786896	0.540979874827127	0.0195256914977689	0.012030965888208
"Sample77"	0.468145158016016	0.486148007046948	0.0250975299386224	0.0206093049984135
"Sample78"	0.469561634234758	0.497266479018114	0.0158625831881746	0.0173093035589537
"Sample79"	0.562573660297981	0.414703352215431	0.012471401491028	0.0102515859955603
"Sample80"	0.490676885531155	0.474706016483967	0.0204881764598087	0.0141289215250699
"Sample81"	0.417416415365644	0.552953692997807	0.0164828085403429	0.0131470830962055
"Sample82"	0.491557929197678	0.483895786923515	0.0123840895643934	0.0121621943144139
"Sample83"	0.465031625245387	0.507263111614125	0.0160263746447847	0.0116788884957028
"Sample84"	0.46834486804929	0.487465910411634	0.0241525965845295	0.0200366249545466
"Sample85"	0.520720966199614	0.442210330645837	0.0218484264951317	0.0152202766594174
"Sample86"	0.42409125075736	0.545677127740232	0.0151075520272574	0.0151240694751501
"Sample87"	0.524762841922317	0.443308161341167	0.0187539267218892	0.0131750700146269
"Sample88"	0.521317361839837	0.442179677962063	0.0205517508465918	0.0159512093515085
"Sample89"	0.421800662758858	0.535187276751905	0.0219452880804391	0.0210667724087983
"Sample90"	0.545984420482646	0.430008516493816	0.0134246728013915	0.0105823902221463
"Sample91"	0.368981970856093	0.598168668659664	0.0169405059817671	0.0159088545024763
"Sample92"	0.504903340778316	0.470580383028832	0.0131608918808677	0.0113553843119841
"Sample93"	0.50275382723309	0.473106845952699	0.0108782268349449	0.0132610999792667
"Sample94"	0.50426777525381	0.456874183808616	0.0186934745211219	0.0201645664164523
"Sample95"	0.459379029832789	0.510569402061572	0.0169441343190455	0.0131074337865938
"Sample96"	0.430372843027742	0.541967022705126	0.0157045083857751	0.0119556258813566
"Sample97"	0.458380667647273	0.482911556084374	0.0361760407578966	0.0225317355104564
"Sample98"	0.403768519657515	0.528564996084254	0.0470177705013818	0.0206487137568489
"Sample99"	0.508853226349051	0.446420038605318	0.0225954219621651	0.0221313130834662
"Sample100"	0.585324784041319	0.389994013457141	0.0134938739476343	0.0111873285539051
