SBS1	SBS2	SBS3	SBS4
Sample68	0.261682242990654	0.242990654205607	0	0.495327102803738
Sample69	0.354838709677419	0.204301075268817	0.440860215053763	0
Sample70	0.245901639344262	0.352459016393443	0	0.401639344262295
Sample71	0.247422680412371	0.278350515463918	0	0.474226804123711
Sample72	0.298969072164948	0.216494845360825	0.484536082474227	0
Sample73	0.193548387096774	0.274193548387097	0.532258064516129	0
Sample74	0.169811320754717	0.311320754716981	0.518867924528302	0
Sample75	0.311111111111111	0.166666666666667	0	0.522222222222222
Sample76	0	1	0	0
Sample77	0.238532110091743	0.238532110091743	0.522935779816514	0
Sample78	0.252747252747253	0.21978021978022	0	0.527472527472527
Sample79	0.329787234042553	0.287234042553192	0	0.382978723404255
Sample80	0.192660550458716	0.403669724770642	0.403669724770642	0
Sample81	0.319587628865979	0.154639175257732	0	0.525773195876289
Sample82	0.592592592592593	0.407407407407407	0	0
Sample83	0.260416666666667	0.270833333333333	0.46875	0
Sample84	0.368421052631579	0.157894736842105	0	0.473684210526316
Sample85	0.227272727272727	0.181818181818182	0.590909090909091	0
Sample86	0.306122448979592	0.26530612244898	0	0.428571428571429
Sample87	0.291666666666667	0.197916666666667	0	0.510416666666667
Sample88	0.259615384615385	0.288461538461538	0	0.451923076923077
Sample89	0.232323232323232	0.252525252525253	0.515151515151515	0
Sample90	0.269565217391304	0.217391304347826	0.51304347826087	0
Sample91	0.298387096774194	0.25	0	0.451612903225806
Sample92	0.637362637362637	0.362637362637363	0	0
Sample93	0.353658536585366	0.195121951219512	0	0.451219512195122
Sample94	0.242718446601942	0.339805825242718	0.41747572815534	0
Sample95	0.31	0.28	0	0.41
Sample96	0.163265306122449	0.275510204081633	0	0.561224489795918
Sample97	0.23469387755102	0.255102040816327	0.510204081632653	0
Sample98	0.285714285714286	0.271428571428571	0	0.442857142857143
Sample99	0.385416666666667	0.135416666666667	0	0.479166666666667
Sample100	0.177570093457944	0.299065420560748	0.523364485981308	0
