	SBS3	SBS4	SBS5	SBS8	SBS9	SBS12	SBS25	SBS26	SBS29	SBS35	SBS37	SBS39	SBS40a	SBS40b	SBS40c	SBS41	SBS44	SBS46	SBS89	SBS92	SBS93	SBS94	SBS95	SBS96	SBS98	SBS99
Sample11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06002264910677359	0.10689881623166694	0.0	0.01405447727105376	0.0	0.27408957999576083	0.0	0.0	0.08128950382475385	0.0	0.0	0.2829574151114094	0.13906941875341616	0.0	0.0	0.0	0.04161813970516548	0.0
Sample12	0.043358297456022585	0.028392465154764672	0.0	0.0	0.0	0.0	0.09249894978454962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03874812504672658	0.0	0.027199356779468015	0.0	0.2567814694952004	0.0	0.30664311607936195	0.0	0.20637822020390617	0.0	0.0
Sample13	0.0	0.00027448490556902317	0.1275665647127195	0.0	0.0	0.0	0.0	0.0	0.0	0.00825195480324869	0.0	0.0	0.2619073517822866	0.0	0.20310534475723624	0.0	0.0	0.0	0.0	0.0	0.0	0.32998931141146465	0.0	0.0	0.06890498762747528	0.0
Sample14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08274941515154932	0.0	0.0	0.09009822165742876	0.06024787873126236	0.017956527879720977	0.0	0.06296571266056707	0.34621084538248686	0.0	0.3078089827745115	0.0	0.0	0.0	0.03196241576247316
Sample15	0.0	0.0	0.0	0.0	0.0	0.0	0.38780707075041576	0.0	0.0	0.0	0.0	0.0	0.21215425960759413	0.10658360380393293	0.06321095754136108	0.0	0.015217169032681666	0.07103044562037526	0.0	0.05484940487827957	0.0	0.0	0.0	0.0	0.0	0.08914708876535976
Sample16	0.0	0.0	0.0	0.0	0.0	0.0	0.03484360122180124	0.0	0.0	0.051651756869925756	0.0546021091029917	0.0	0.2231199991529504	0.0	0.3037102758267134	0.0	0.0	0.0	0.0	0.33207225782561756	0.0	0.0	0.0	0.0	0.0	0.0
Sample17	0.0	0.0	0.0	0.0	0.0	0.05855570192451323	0.0	0.0	0.0	0.0	0.0	0.0	0.19965770761058954	0.0	0.0	0.0	0.11041035495048243	0.05355563546248556	0.05314431169741382	0.28674783312309415	0.0	0.11510843548841346	0.0	0.0	0.0	0.12282001974300773
Sample18	0.0	0.0	0.12376992726422104	0.0	0.035545038261678374	0.0	0.0	0.0	0.0	0.0	0.0	0.1013811420509592	0.1098504258263845	0.050084512503205836	0.20106696216652659	0.007930284097117716	0.0	0.0	0.0	0.2435213354591475	0.0	0.1268503723707592	0.0	0.0	0.0	0.0
Sample19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14250686965740486	0.0	0.0	0.01827086341602351	0.15036012195565407	0.0	0.0	0.33787502165870664	0.09241353814016703	0.1139464324036266	0.02575091546422526	0.0	0.06467941607782436	0.054196821226367625
Sample20	0.0	0.1707493421864766	0.28975290267005044	0.10178663653785543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024236013551940643	0.0	0.02258831046430097	0.0	0.0	0.06391945025393031	0.0	0.0	0.04136940706019618	0.12634835378736475	0.141692575764981	0.0	0.01755700772290373	0.0	0.0
Sample21	0.0	0.0	0.024164519787900348	0.0	0.0	0.027014634725131454	0.0	0.0310054386346693	0.0	0.0	0.0	0.12098518763323632	0.05683859202790389	0.08341538677879619	0.1012657358097317	0.0	0.0	0.0	0.0	0.37885362216573415	0.1521098642752822	0.0	0.0	0.0	0.0	0.02434701816161442
Sample22	0.0	0.1447384441024962	0.11253856258233584	0.01733818832026708	0.07160696509622724	0.0	0.0	0.0	0.023226919775097315	0.0	0.08184750230787818	0.07681173675624083	0.0	0.0	0.0	0.0	0.0	0.02536719831537424	0.0	0.3841518700253301	0.0	0.062372612718753016	0.0	0.0	0.0	0.0
Sample23	0.0	0.0	0.30795195449880997	0.0782816995664415	0.0	0.0	0.05623578911508926	0.0	0.0	0.05767275113553616	0.0	0.0	0.1743691496342306	0.0	0.0471989905465604	0.0	0.0	0.0	0.0	0.2782896655033321	0.0	0.0	0.0	0.0	0.0	0.0
Sample24	0.2647857491052035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030853124823742414	0.0	0.09550062136833254	0.08022959876841045	0.0	0.05563583185665166	0.0	0.04987649563291746	0.0	0.30901146120862905	0.0	0.0	0.0	0.11410711723611289
Sample25	0.06446841579241055	0.06157895375010577	0.1596918271933301	0.0	0.0	0.029699876471217142	0.0	0.0	0.0	0.022579049390865538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04871941378604325	0.0	0.1971943803813512	0.0	0.3275445004397315	0.0	0.0	0.035168066045397225	0.0533555167495477
Sample26	0.0074162177154756806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0667546697708462	0.0	0.0	0.07654690260321403	0.1656650594541904	0.0	0.5067084925999024	0.0	0.1297151333939442	0.0	0.0	0.04719352446242709	0.0	0.0	0.0	0.0	0.0	0.0
Sample27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15058242062180371	0.0	0.0	0.0	0.0486402621441693	0.0	0.06316873512316153	0.49241959634292315	0.0	0.0	0.0	0.0	0.13458630725908569	0.0	0.11060267850885662	0.0	0.0	0.0	0.0
Sample28	0.0	0.0	0.3659500244617274	0.0	0.0	0.0	0.07683987924368335	0.0	0.0	0.15628619998423166	0.0	0.02011797303580798	0.07621083628612893	0.08692407004581955	0.0827208888562868	0.0	0.0	0.0	0.0	0.019653032282484755	0.0	0.1152970958038295	0.0	0.0	0.0	0.0
Sample29	0.0	0.0	0.5002598237500375	0.0	0.0	0.06115891515314233	0.0	0.0	0.02193687777659879	0.07860047672423186	0.0	0.0	0.1092812127879329	0.0	0.0	0.0	0.0	0.04514497473998872	0.0	0.044852351386588336	0.0	0.13876536768147957	0.0	0.0	0.0	0.0
Sample30	0.0	0.0	0.11025991770669326	0.0	0.0	0.0	0.03107275878142766	0.20065183489319421	0.0	0.0	0.0	0.09585457461492991	0.0	0.07567273025578997	0.0	0.0	0.03545565953043264	0.059521043089528686	0.0	0.0	0.0	0.33127339549598883	0.042067225989683335	0.0	0.0	0.018170859642331436
Sample31	0.0	0.0	0.4437115636756157	0.10090973055326505	0.0	0.06478654013511027	0.0	0.0	0.0	0.04900243038794241	0.0	0.0	0.011895389310871491	0.03261091128488883	0.12144625301841945	0.0	0.028027229500347264	0.0	0.0	0.14760995213353956	0.0	0.0	0.0	0.0	0.0	0.0
Sample32	0.022697899999167142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12073551996321814	0.0	0.06593757688416563	0.0	0.0	0.0	0.0	0.0	0.0	0.1386389060740919	0.3708080099142141	0.0	0.28118208716514304	0.0	0.0	0.0	0.0
Sample33	0.22423837112895909	0.0	0.0	0.09562639359666544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03566568969564634	0.48149071158480955	0.0	0.0	0.040355875607827524	0.0	0.019201578336303565	0.02232653612007426	0.03298665060741684	0.0	0.0	0.04810819332229732	0.0
Sample34	0.0	0.0	0.027465434142072913	0.041549432230038895	0.0	0.004010402901934916	0.0	0.04161643795732847	0.0	0.0	0.0	0.07922291192995287	0.0	0.0	0.0	0.0	0.0	0.0	0.008329535541470373	0.33568604651104816	0.0	0.38115947484051754	0.0	0.0	0.08096032394563578	0.0
Sample35	0.0	0.0	0.0	0.0	0.0	0.1476137598990694	0.0	0.0	0.0	0.008540409767734871	0.0	0.11833247154535097	0.10838036016584403	0.0	0.31006881924236024	0.0	0.0	0.0	0.0	0.10900185596810731	0.0	0.1566294869303721	0.0	0.04143283648116116	0.0	0.0
Sample36	0.0	0.0	0.045509475827054204	0.20674319683429762	0.0	0.0	0.0	0.0	0.0	0.0023237798804676088	0.0	0.09669429806151603	0.0	0.0	0.0	0.0	0.2553515973849599	0.0	0.0	0.39337765201170466	0.0	0.0	0.0	0.0	0.0	0.0
Sample37	0.17658192316055488	0.0	0.35314502437339335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0450183258239011	0.0	0.0	0.0	0.0	0.09551571739844841	0.2189903582113044	0.056753469359648	0.053995181672749804	0.0	0.0	0.0	0.0
Sample38	0.0	0.0	0.20026194157519378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06531995658107388	0.0	0.1262491002667848	0.04632448083732224	0.0	0.0	0.0	0.24502057700121968	0.05164126052437222	0.18693555059383402	0.0	0.0	0.0	0.07824713262019935
Sample39	0.0	0.0	0.21455790506860115	0.0	0.0	0.0	0.055864072334783986	0.08751190104028016	0.0	0.0	0.0	0.12895352949587155	0.0	0.0	0.20239019979730147	0.0	0.0	0.0	0.0	0.0	0.0	0.3107223922631617	0.0	0.0	0.0	0.0
Sample40	0.0	0.0	0.12153937353622468	0.09163854285410797	0.10508060891268188	0.0	0.0	0.0	0.0	0.0	0.0	0.06150383870562857	0.11740038622573523	0.01909948293255205	0.0	0.0	0.0	0.0	0.0	0.424946765493375	0.0	0.0	0.0	0.058791001339694664	0.0	0.0
Sample41	0.0	0.0	0.07903165671077378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16383702046455012	0.0	0.2143166850288631	0.0	0.0	0.0616877571255613	0.15182433606279308	0.0	0.059207077565111885	0.03994550354998594	0.0	0.15449428814569605	0.07565567534666495	0.0
Sample42	0.07803903852459909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008177658770549878	0.02879532499786967	0.0	0.0	0.2248817124739455	0.0	0.0	0.0	0.0	0.13422459336983378	0.22144523434189378	0.04155819353686493	0.0	0.0	0.15625452352322028	0.0	0.0	0.10662372046122306
Sample43	0.10852824176568061	0.0	0.0	0.0	0.06863704523327413	0.013742473180542697	0.07703276066091584	0.0	0.0	0.0	0.0	0.0	0.012054361967933594	0.1829683589060949	0.07078843956550637	0.0	0.0	0.0	0.0	0.35652924603933245	0.0	0.0	0.08104638759264254	0.0	0.028672685088076858	0.0
Sample44	0.0	0.0	0.11571226112623031	0.0	0.1104946335513876	0.0	0.0	0.0	0.0	0.0	0.032417107928524126	0.0	0.0	0.07747641240870805	0.15292106416738804	0.0	0.04844045430557799	0.0	0.0	0.1135337672765851	0.0	0.2943233825136886	0.0	0.05468091672191024	0.0	0.0
Sample45	0.0	0.0	0.0	0.0	0.0	0.13612898098166698	0.0	0.0	0.0	0.0	0.0	0.03905326055365116	0.0	0.0	0.16338948476167478	0.0	0.0	0.035690875417063374	0.0	0.0	0.0	0.4734484428096683	0.01039479863645603	0.0	0.0	0.14189415683981943
Sample46	0.0	0.1176963354304038	0.008046643492690535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2919943663086946	0.0	0.0	0.0	0.0	0.0	0.0	0.02469104547474105	0.0	0.2324873747160854	0.0	0.2809763784850386	0.0	0.0	0.0	0.04410785609234598
Sample47	0.36567104400545775	0.0	0.010721542705141392	0.0	0.0	0.057424779564564245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1301517778258834	0.2820691734729692	0.15396168242598388	0.0	0.0	0.0	0.0	0.0
Sample48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06647674936293511	0.0	0.0	0.0	0.0	0.0	0.0	0.2503945757467174	0.0	0.04784729519602537	0.024203544030564246	0.0	0.48174609523051787	0.0	0.08552849202424426	0.0	0.0	0.0	0.04380324840899575
Sample49	0.0	0.0	0.04491494767198815	0.0	0.0	0.0	0.0419160560039751	0.0	0.0	0.008141028496089558	0.0	0.0	0.11360959491753819	0.0	0.3581905252314475	0.0	0.0	0.03820574075555569	0.02592247127848142	0.041805986115362875	0.0	0.32729364952956164	0.0	0.0	0.0	0.0
Sample50	0.0	0.032818935754402374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14989227139204245	0.07884773506695705	0.0	0.19960448879403853	0.0	0.03260919921164575	0.0	0.0	0.3148760314241371	0.0	0.1913513383567767	0.0	0.0	0.0	0.0
Sample51	0.0	0.07675983811095145	0.0	0.08645434266986195	0.0	0.08444656466119915	0.010035951789915835	0.0	0.0	0.0	0.0	0.0	0.20093712189440585	0.04298491929443792	0.0	0.0	0.0	0.0	0.0	0.17012585452718945	0.0	0.23410938343550586	0.0	0.09414602361653254	0.0	0.0
Sample52	0.20991898049391328	0.04871126570304201	0.0	0.0	0.0	0.04049904256346101	0.0	0.0	0.0	0.0	0.0	0.023290966684689055	0.020250493907951122	0.0	0.0	0.0	0.0	0.0	0.0	0.3228442085939986	0.0	0.33448504205294494	0.0	0.0	0.0	0.0
Sample53	0.0	0.0	0.2296678668115817	0.0	0.0	0.058158540076587245	0.0	0.0	0.0	0.06463779904445223	0.0	0.0	0.0	0.0	0.44688318312897557	0.0	0.0	0.004337997855108834	0.0	0.15919483292388295	0.0	0.03711978015941159	0.0	0.0	0.0	0.0
Sample54	0.0	0.0	0.2505262289727806	0.0	0.05108548148174881	0.0	0.10729770257815831	0.0	0.0	0.0	0.0	0.055222855695734846	0.05179695607474634	0.0	0.14659820422295014	0.0	0.06329113569251854	0.038300272588615486	0.03642347199182391	0.0	0.0	0.1994576907009229	0.0	0.0	0.0	0.0
Sample55	0.0	0.0	0.1050425564938531	0.0	0.0	0.0	0.0	0.0	0.11855168907045427	0.0	0.0	0.0	0.2742618373107551	0.0	0.3419388899129391	0.044992847371794646	0.029783692652514356	0.0	0.0	0.0	0.04111302649357311	0.0015190064594718744	0.0	0.0	0.0	0.0427964542346443
Sample56	0.0	0.12727939176127848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14583148281436004	0.0	0.14878752362204384	0.11167927345983619	0.0	0.0	0.0	0.0	0.0	0.10128422360755371	0.0	0.16612837867403557	0.0	0.07999709119573314	0.0	0.119012634865159
Sample57	0.24631557140337895	0.10011130488210598	0.4988401674998671	0.0	0.0	0.0	0.0	0.0	0.0	0.061432019633516195	0.0	0.003029443788181724	0.0	0.0	0.06460535213888448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006930843119299297	0.0	0.01873529753476645
Sample58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05941212915584613	0.0	0.0	0.1275526272674052	0.0	0.2530726723872707	0.0	0.17986068153217835	0.0	0.0	0.016568499874112092	0.0	0.2432627967411438	0.0	0.0	0.0	0.12027059304204366
Sample59	0.0	0.0	0.1794267621332322	0.1684289376873241	0.0	0.0	0.02313209258019332	0.1004013849998385	0.0	0.0	0.09015808149140218	0.0	0.0	0.0	0.0	0.0	0.10806766009547075	0.0	0.0	0.08221908388381508	0.0	0.0	0.13205105975808049	0.0	0.0	0.11611493737064328
Sample60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01931343225293939	0.0658865318851615	0.0	0.0801092398631979	0.0	0.0	0.05862347280469086	0.0	0.07854583945456482	0.11081613318833429	0.0	0.29593099616134866	0.0	0.25375916446527025	0.0	0.0	0.0	0.037015189924492146
Sample61	0.0	0.0	0.044439105364436224	0.0	0.0	0.0	0.0	0.046177670119588426	0.0	0.07149035459962903	0.08788439489215545	0.07837350710443951	0.06563909707499398	0.0	0.13246429540631066	0.05245640274813235	0.0	0.08224970790571638	0.0	0.12344622939164827	0.0	0.2153792353929498	0.0	0.0	0.0	0.0
Sample62	0.0	0.0	0.195105816346163	0.02283221457748904	0.0	0.0	0.0	0.022843623724523903	0.0	0.12674814813962185	0.0	0.0	0.0	0.0	0.3125569046768578	0.0	0.0	0.0	0.0	0.21628174142394024	0.0	0.10363155111140412	0.0	0.0	0.0	0.0
Sample63	0.1063247343259324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1000407321771386	0.0	0.13846285995329558	0.0	0.0709384793038709	0.34852235592475855	0.0	0.0	0.0	0.0	0.23571083831500408	0.0	0.0	0.0	0.0	0.0	0.0
Sample64	0.20271516588114505	0.0	0.0	0.05279702255210648	0.05773647118907758	0.0	0.0	0.0	0.0	0.11401481755632946	0.0	0.0	0.07794097996804625	0.0	0.06911926108998112	0.0	0.03604012810820538	0.10964520675797278	0.0	0.0	0.0	0.2799909468971359	0.0	0.0	0.0	0.0
Sample65	0.0	0.18077560132961998	0.0	0.0	0.07116397567157523	0.08288290551133091	0.0	0.0	0.0	0.0	0.0	0.23412823946987985	0.0	0.0	0.0	0.0	0.0	0.06771750812203639	0.0	0.2553542288808316	0.0	0.02020335786558137	0.0	0.0877741831491447	0.0	0.0
Sample66	0.0	0.0	0.3604045098288379	0.0	0.0	0.0	0.0	0.15107528006217397	0.0	0.1793264370590568	0.0	0.03573173259852373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21611462747798377	0.0	0.0	0.0	0.05734741297342379
Sample67	0.16375334738416308	0.02012645638372506	0.0	0.0	0.0	0.0	0.0	0.03124129787771057	0.0	0.0	0.08962299737926827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5224916075527856	0.0	0.16035812241808103	0.0	0.0	0.0	0.01240617100426643
Sample68	0.0	0.1863115295425884	0.0	0.08257757033576374	0.0	0.1477536080052174	0.0	0.052440124346795965	0.024214795949389398	0.0	0.0	0.2206730620027116	0.0	0.0	0.11218308999285195	0.0	0.0	0.0	0.0	0.14999187628550797	0.0	0.02385434353917356	0.0	0.0	0.0	0.0
Sample69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07156365042309855	0.0	0.0	0.0	0.08171931586902177	0.030686463857746614	0.0	0.2930175460818947	0.0	0.0	0.0	0.0	0.2324256076844346	0.0	0.23566467021217874	0.0	0.042758700331385444	0.0	0.012164045540239594
Sample70	0.0	0.0	0.0	0.0731779144326248	0.0	0.0	0.022417214661322286	0.0	0.0	0.0	0.0	0.0	0.22195051094419532	0.0	0.0	0.0	0.01660892775539532	0.0	0.13055704130822413	0.1548222572467387	0.12553537238382925	0.21934107377582465	0.0	0.0	0.0	0.03558968749184544
Sample71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16764482970165456	0.0	0.03552952225967527	0.0	0.0	0.0	0.05510467131141721	0.0	0.08337772545010032	0.0	0.0	0.0	0.12695013610593125	0.0	0.5163063301007274	0.0	0.0	0.0	0.01508678507049395
Sample72	0.0	0.0	0.39234685640841993	0.0	0.0	0.0	0.0	0.04981655275456177	0.0	0.0	0.0	0.0	0.0	0.0	0.49310514510097936	0.0	0.0	0.0	0.0	0.0	0.0	0.064731445736039	0.0	0.0	0.0	0.0
Sample73	0.12295168180532469	0.0	0.0	0.08139197308790865	0.0	0.0	0.039437702066018515	0.0	0.0	0.0	0.0	0.0	0.3144515452144149	0.006431762976178816	0.0	0.0	0.0	0.0	0.0	0.27693973432146113	0.0	0.1577668016407447	0.0	0.0	0.0	0.0006287988879486384
Sample74	0.0	0.0	0.0	0.0700500297186511	0.0	0.0	0.1037974972901306	0.0	0.0	0.0	0.0	0.10310000034733033	0.2017097355149375	0.0	0.0	0.1128499656842176	0.0	0.0	0.0	0.1928239653618413	0.0	0.1342697494426192	0.0	0.0	0.0	0.08139905664027235
Sample75	0.0	0.0	0.020497965114702976	0.0	0.0	0.0	0.1522785929931639	0.0	0.05626555176080765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1301566754289934	0.0	0.0	0.3566861338699534	0.0	0.13243637607380915	0.0	0.0	0.0	0.1516787047585696
Sample76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022435969076379618	0.10871188275556716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08183030542394912	0.0	0.3330755066929893	0.0	0.17496247998763043	0.0	0.16322879802382653	0.0	0.11575505803965774
Sample77	0.19961864455404607	0.23633850394156497	0.0	0.0	0.0	0.0	0.0	0.11781771028450654	0.0	0.04584526027534436	0.0	0.08032196705597458	0.0	0.0	0.21154196270462178	0.0	0.0	0.0	0.021779909070059923	0.020872594889405908	0.0	0.0	0.0	0.0	0.0	0.06586344722447592
Sample78	0.01872385034148734	0.07686649405487367	0.4111594571740925	0.0	0.0	0.0	0.0895734197952648	0.0	0.057673107930584326	0.0	0.11097303655652084	0.0	0.0	0.0	0.11814657909063939	0.0	0.0	0.0	0.059999711036436594	0.0	0.0	0.0	0.0	0.0	0.0	0.056884344020100536
Sample79	0.0	0.0	0.3373263567615501	0.0	0.0	0.0	0.0	0.0	0.0	0.049469165076433015	0.0	0.07978063585100566	0.0	0.0	0.0	0.0	0.0	0.11026862370483287	0.0	0.23610900572308444	0.0	0.06819886558680587	0.0	0.11884734729628815	0.0	0.0
Sample80	0.0	0.0	0.012617797739239385	0.0	0.0	0.0	0.0	0.0	0.0	0.09449368744353044	0.06572966509007988	0.06773573373531017	0.0	0.07552418027663796	0.0	0.0	0.0	0.0	0.0	0.4188694394138109	0.030111725970446472	0.23491777033094474	0.0	0.0	0.0	0.0
Sample81	0.0	0.0	0.0	0.0	0.0	0.0	0.136880571857264	0.0	0.0	0.0	0.0	0.0047815217483246405	0.04100836883773313	0.0	0.08094848620077405	0.0	0.0	0.09449788684664526	0.0	0.09467641727223255	0.0	0.36698010437469836	0.0	0.0	0.0	0.1802266428623281
Sample82	0.2569295452694455	0.0	0.18780629919410885	0.0	0.0	0.0	0.0	0.012876456615307199	0.0	0.0	0.0	0.0	0.0696562427057623	0.0	0.0	0.0	0.0	0.05030701331638133	0.0	0.20898694175499927	0.0	0.19996429328434134	0.0	0.0	0.0	0.013473207859654307
Sample83	0.0225415736011048	0.16980628248499163	0.0	0.012181841532669005	0.0	0.0	0.12114986188209516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44567328769424586	0.0	0.0	0.0	0.0	0.139825572613158	0.0	0.019525784279875037	0.0	0.024002173425906263	0.0	0.04529362248595426
Sample84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09655133850794591	0.0	0.0	0.0	0.0101243008745317	0.0700533259245503	0.27008039176685206	0.02823162010334702	0.07029355010966307	0.0	0.0	0.343977977090094	0.0	0.07336974408912435	0.0	0.0	0.0	0.03731775153389156
Sample85	0.12728922006053348	0.0	0.33639011444107975	0.0	0.0	0.0	0.0	0.0	0.0	0.15421801368123678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057587266743518356	0.0	0.32451538507363165	0.0	0.0	0.0	0.0
Sample86	0.10900377250381632	0.057454911699565424	0.0	0.021764198151487776	0.0	0.06020074287290767	0.0	0.0	0.0	0.05933311393556057	0.0	0.0	0.0	0.0	0.031220216179800614	0.0	0.04503045212082763	0.0	0.11850963934293372	0.36253969511400264	0.0	0.0897580607492547	0.0	0.04518519732984286	0.0	0.0
Sample87	0.0	0.0	0.24120089710774395	0.0	0.0	0.0	0.0	0.0	0.0	0.06193405685666297	0.08725371500419067	0.11493688334984005	0.0	0.0	0.15849705143263357	0.0	0.0	0.0	0.0	0.0	0.0	0.2757582287484847	0.0	0.0	0.0	0.060419167500443974
Sample88	0.0	0.0	0.0	0.12160026474488886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16737749484066908	0.0	0.2576693310649371	0.007966617073934043	0.0559970398911938	0.0	0.0717726070385581	0.1327871711175779	0.0	0.16721458679403936	0.0	0.017614887434201733	0.0	0.0
Sample89	0.0	0.13018396244778022	0.053714604681556394	0.0	0.0	0.10608901228078062	0.23403029090345479	0.0	0.0	0.0	0.0	0.0	0.027999669687093005	0.0	0.0	0.0	0.018627094395187616	0.10932464515460026	0.0	0.0	0.07504965781093509	0.24498106263861197	0.0	0.0	0.0	0.0
Sample90	0.0	0.0	0.3401751638608408	0.0	0.0	0.0	0.1258442804492838	0.0	0.0	0.0	0.0	0.058069408784807305	0.0	0.1823100865158441	0.0	0.0	0.0	0.0	0.0	0.1623693311127049	0.0	0.0	0.0	0.0	0.0	0.1312317292765191
Sample91	0.0	0.0	0.0	0.0	0.0	0.0	0.004824032269495107	0.0452962972904589	0.0	0.061824627642878216	0.0781931836109598	0.0	0.3428260169911513	0.0	0.0	0.0	0.0	0.08733155966061165	0.0	0.2616873893754982	0.0	0.11801689315894674	0.0	0.0	0.0	0.0
Sample92	0.0	0.0	0.0	0.11518499821977342	0.0	0.0	0.0167311500268811	0.0	0.0	0.049155607108757465	0.0	0.0	0.3325448960913733	0.08695305124552065	0.0	0.0	0.0	0.0	0.0	0.22704078622707458	0.03140910626142863	0.07620124166096844	0.0	0.0	0.0	0.06477916315822238
