"SBS3"	"SBS5"	"SBS40c"	"SBS92"	"SBS94"
0.397152954134296	0	0.602847045865704	0	0
0.136646154886003	0	0.245151815309079	0.497087601562721	0.121114428242198
0.471749857944143	0	0	0.456436029245272	0.0718141128105852
0.238249087013825	0	0.557739001666051	0.204011911320124	0
0.54054153137733	0.45945846862267	0	0	0
0.152839709923397	0	0.203735149157777	0.400441774998057	0.242983365920769
0.208596256189346	0.574412318219673	0	0.0724693805336294	0.144522045057352
0.210856098413444	0.694680819019763	0	0	0.0944630825667932
0.567583691444429	0	0	0.432416308555571	0
0.0756544039923458	0	0.66677534393756	0.257570252070094	0
0.262516063582226	0	0.661545335586066	0.0108616103717026	0.0650769904600055
0.680776273673519	0	0	0.202572786037817	0.116650940288664
0.379953889942715	0.472900773483946	0	0.0612109032186024	0.0859344333547369
0.403853277546285	0.596146722453715	0	0	0
0.300962508594192	0	0.699037491405808	0	0
0.526709135160161	0.0985117100812164	0	0.290201875832658	0.0845772789259641
0.158035564426193	0	0.737953186797619	0.0310273215719103	0.0729839272042782
0.445983839003875	0.223355465962274	0	0.288268184800045	0.0423925102338061
0.633878931462205	0.104500201427314	0	0.261620867110481	0
0.687541040026524	0	0	0.312458959973476	0
0.141169692313629	0.73891824650208	0	0	0.119912061184291
0.235177558654298	0.0571049249683587	0.241192850838606	0.445789066125681	0.0207355994130566
0.0439286473162127	0.559429496239655	0.221714603732625	0	0.174927252711506
0.30425613520283	0.332590535528019	0.363153329269151	0	0
0.562385781293357	0.246778383186622	0	0.190835835520021	0
0.486649160338264	0.513350839661736	0	0	0
0.217230362780103	0.0542548033394895	0.194467308963928	0.331773814625131	0.202273710291349
0.32640049443401	0.48268737709883	0	0.0861780591959998	0.10473406927116
0.376881329158887	0.314382786062933	0.164821174486404	0	0.143914710291776
0.398749833037061	0	0.426571168306805	0	0.174678998656133
0.215392356034359	0.370077041053529	0	0.157819395300689	0.256711207611423
0.307641656137376	0.355601480753154	0	0.33675686310947	0
0.704241327043471	0	0.0139682963693966	0.00335549528146781	0.278434881305665
0.22522987543976	0.180150618101958	0.446516675293063	0.12282913409677	0.0252736970684495
0.565790382819067	0.319594441680281	0	0.114615175500652	0
0.724124397579008	0.0477693959886028	0	0.228106206432389	0
0.792545407035107	0	0	0.200411712270667	0.00704288069422601
